"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1252,"1","быстро и оперативно. спасибо!","2025-05-10T22:31:40.679301Z",4232114,10.01,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:31:40.679301Z","","","","",""
1253,"1","спасибо данному сотруднику!!!!!","2025-05-10T22:31:52.541038Z",4232099,7.688,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:31:52.541038Z","","","","",""
1254,"1","спасибо 🌹","2025-05-10T22:31:56.622678Z",4232059,2.781,5,"Вопрос решен","2025-05-10T22:31:56.622678Z","","","","",""
1255,"1","звонки не поступают при звонке","2025-05-10T22:32:06.343930Z",4231772,8.217,5,"не относится ни к одному из пунктов","2025-05-10T22:32:06.343930Z","","","","",""
1256,"1","спасибо!","2025-05-10T22:32:14.077179Z",4231596,6.05,5,"Вопрос решен","2025-05-10T22:32:14.077179Z","","","","",""
1257,"1","спасибо за быстроту","2025-05-10T22:32:18.334949Z",4231359,3.244,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:32:18.334949Z","","","","",""
1258,"1","специалист оперативно устранил поломку! очень доволен и благодарим за оперативность). специалисту выписать премию)","2025-05-10T22:32:32.930020Z",4231245,13.439,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:32:32.930020Z","","","","",""
1259,"1","отличный мастер","2025-05-10T22:32:38.379546Z",4231171,4.397,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:32:38.379546Z","","","","",""
1260,"1","быстро отреагировали, достаточно быстро устранили течь. вечером сантехник ещё раз пришёл удостовериться, что все в порядке. спасибо","2025-05-10T22:33:05.128654Z",4231128,24.169,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:33:05.128654Z","","","","",""
1261,"1","да, спасибо! дверь починили.","2025-05-10T22:33:10.835807Z",4231026,4.516,5,"Вопрос решен","2025-05-10T22:33:10.835807Z","","","","",""
1262,"1","спасибо","2025-05-10T22:33:16.009130Z",4230857,2.102,5,"Вопрос решен","2025-05-10T22:33:16.009130Z","","","","",""
1263,"1","оперативно!","2025-05-10T22:33:21.622526Z",4230835,3.475,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:33:21.622526Z","","","","",""
1264,"1","спасибо. счетчик заработал","2025-05-10T22:33:25.333610Z",4230799,2.917,5,"Вопрос решен","2025-05-10T22:33:25.333610Z","","","","",""
1265,"1","отличная работа! быстро, качественно, аккуратно. спасибо большое)","2025-05-10T22:33:37.741785Z",4230769,9.099,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:33:37.741785Z","","","","",""
1266,"1","спасибо, быстро и оперативно!!!","2025-05-10T22:33:42.215400Z",4230767,3.599,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:33:42.215400Z","","","","",""
1267,"1","счёт на 500 р все ещё в личном кабинете","2025-05-10T22:33:47.389316Z",4230424,2.423,5,"не относится ни к одному из пунктов","2025-05-10T22:33:47.389316Z","","","","",""
1268,"1","спасибо за оперативность! все настроено","2025-05-10T22:33:51.563785Z",4230360,2.979,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:33:51.563785Z","","","","",""
1269,"1","спасибо","2025-05-10T22:33:54.429750Z",4230300,1.852,5,"Вопрос решен","2025-05-10T22:33:54.429750Z","","","","",""
1270,"1","вчера мне сказали несколько диспетчеров что заявки не было о протечке с моего жк","2025-05-10T22:34:18.999831Z",4230075,23.107,5,"не относится ни к одному из пунктов","2025-05-10T22:34:18.999831Z","","","","",""
1271,"1","всё оперативно исправили. молодцы.","2025-05-10T22:34:30.778371Z",4229868,10.698,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:34:30.778371Z","","","","",""
1272,"1","прильи быстро, спасибо","2025-05-10T22:35:05.876649Z",4229707,26.379,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:35:05.876649Z","","","","",""
1273,"1","спасибо!","2025-05-10T22:35:19.013128Z",4229581,11.879,5,"Вопрос решен","2025-05-10T22:35:19.013128Z","","","","",""
1274,"1","спасибо большое ! оперативно помогли решить вопрос .","2025-05-10T22:35:31.672049Z",4229497,11.514,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:35:31.672049Z","","","","",""
1275,"1","оперативно решили вопрос.","2025-05-10T22:35:35.642372Z",4229412,3.027,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:35:35.642372Z","","","","",""
1276,"1","ок. спасибо","2025-05-10T22:35:38.549857Z",4229330,1.736,5,"Вопрос решен","2025-05-10T22:35:38.549857Z","","","","",""
1277,"1","спасибо)","2025-05-10T22:35:41.116093Z",4229267,1.606,5,"Вопрос решен","2025-05-10T22:35:41.116093Z","","","","",""
1278,"1","хороший мужчина консультировал","2025-05-10T22:35:45.357670Z",4229242,3.456,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:35:45.357670Z","","","","",""
1279,"1","очень удобно","2025-05-10T22:36:00.663056Z",4229169,14.272,5,"Вопрос решен","2025-05-10T22:36:00.663056Z","","","","",""
1280,"1","спасибо большое 😊. с уважением евгений!)","2025-05-10T22:36:05.558701Z",4229078,3.498,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:36:05.558701Z","","","","",""
1281,"1","сантехники приехали оперативно и устранили протечку в смесителе.  спасибо!","2025-05-10T22:37:01.507646Z",4228897,53.87,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:37:01.507646Z","","","","",""
1282,"1","спасибо","2025-05-10T22:37:04.562070Z",4228835,1.913,5,"Вопрос решен","2025-05-10T22:37:04.562070Z","","","","",""
1283,"1","спасибо вам","2025-05-10T22:37:07.922276Z",4228815,2.403,5,"Вопрос решен","2025-05-10T22:37:07.922276Z","","","","",""
1284,"1","специалист отличный, вежливый и быстро сделал, я очень довольна.","2025-05-10T22:37:17.231860Z",4228768,8.099,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:37:17.231860Z","","","","",""
1285,"1","оперативно, спасибо!","2025-05-10T22:37:27.932951Z",4228673,9.651,5,"Вопрос решен","2025-05-10T22:37:27.932951Z","","","","",""
1286,"1","спасибо!","2025-05-10T22:37:45.424095Z",4228577,8.203,5,"Вопрос решен","2025-05-10T22:37:45.424095Z","","","","",""
1292,"1","все работает как надо! спасибо!","2025-05-10T22:38:52.286289Z",4228524,7.796,5,"Вопрос решен","2025-05-10T22:38:52.286289Z","","","","",""
1287,"1","быстро решили проблему , электрики пришли почти сразу после заявки , спасибо, большое","2025-05-10T22:38:12.117549Z",4228491,17.949,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:38:12.117549Z","","","","",""
1288,"1","здравствуйте! спасибо огромное специалистам за быстрый ответ и решение нашей проблемы!","2025-05-10T22:38:16.629437Z",4228481,2.837,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:38:16.629437Z","","","","",""
1289,"1","спасибо мастеру, все быстро сделал","2025-05-10T22:38:24.300101Z",4228457,6.566,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:38:24.300101Z","","","","",""
1290,"1","оперативно и быстро! супер всегда бы так","2025-05-10T22:38:33.032379Z",4228411,8.312,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:38:36.536635Z","","","","",""
